O,C,H,L,V
391.14402846820076,390.77520560652476,393.07665666159727,390.2741972075098,62282
390.67930806070325,389.8015078490215,391.51285132987675,388.8572997124164,82426
389.2999141598208,391.2546483133104,391.2546483133104,387.72003585915274,106217
391.01125764067604,393.07665666159727,393.1209136041055,390.93008239414263,161177
388.53273379324867,398.78692780320984,405.746748469109,385.8618745863144,106709
399.4646488160039,398.6237669083473,401.51532553763695,398.04351922264414,100556
398.6827461501436,395.4959761556184,399.0663363334297,394.47820154489483,35813
395.437131980788,393.3421983166467,395.437131980788,391.0702368824724,41075
393.77742910324605,392.44967580567686,394.45605056247973,391.8374172490445,40669
392.5676793115915,390.80469522742294,393.12829726491054,389.6687370214968,65205
390.71618134240646,389.152376010686,391.21039137080214,389.13760868907593,98576
389.0196051831613,397.3404056202523,398.9925897700233,387.94280630831935,76015
399.1400828968361,395.85021178497226,399.8038469898157,395.65841669332923,66510
396.1305207616318,395.08303141840014,399.59741964352855,394.8470244065708,43892
395.3781077166697,399.40566957420754,399.70070085015516,395.3781077166697,35393
399.5826973442405,400.43834657350715,400.43834657350715,398.97795751537916,37400
400.6153743435401,400.05480141254304,401.1022457334527,399.0663363334297,55895
400.1211643151444,402.3414851460054,403.6692384435746,400.1137806543394,154280
395.4666216016862,400.8514263776914,402.10543311185415,393.7995350633392,48399
400.6891659292685,400.03265043012794,401.29404082509575,398.4024371734841,35934
400.40885695260897,399.3614126316993,401.05060513013945,398.1811524609429,23384
399.5236730801222,401.29404082509575,402.8134091250201,399.4351591951057,29190
401.3161467851889,402.444766352632,404.0380613052506,401.0432214693344,41748
402.1718410367775,402.8283115135961,404.22985639689364,402.1718410367775,48366
402.84307883520614,400.8809610209115,402.84307883520614,400.4531138951172,76853
405.5281200735647,398.33607427088276,406.37877182509135,396.2951673931197,77074
399.2138744825645,402.1496900543624,402.81358921430797,398.2844336675695,44971
401.7513775717882,405.07816698767726,405.4100715453281,401.7513775717882,47305
405.2623983292273,403.96431474184425,406.1477172686801,403.0938981909675,24622
404.08231824775885,404.55442231606145,404.7240664252893,402.78405457108784,19947
404.57652827615453,402.1202004334642,404.57652827615453,401.82512413519464,35525
401.94317266343126,402.97584966273087,403.04964124845924,400.48318880620116,75007
402.75456495018966,393.19466016751187,402.75456495018966,388.88683435563655,134304
393.2315784715371,393.5634830291879,395.8354444633622,391.6603894790116,88189
393.19466016751187,398.08525491512137,399.0515690118196,393.19466016751187,41011
398.35818023097585,402.6660510651732,403.58810821936316,398.13689551843464,42589
402.5775371801567,405.64612357947937,405.94106481078296,401.88414839931295,45592
405.6018666369711,406.81161642862565,407.46061319999524,403.5906294693942,75489
406.83376741104075,407.03290114116686,407.1509496694035,405.10765660857544,83887
409.77696664364373,401.29404082509575,415.2945422471736,401.29404082509575,105154
401.54481515853513,400.95470758431793,402.5036105274624,396.7796525999673,81364
400.99896452682617,398.25507911363724,401.45630127351865,398.0336143118081,42888
398.75653773587203,399.8630063209,400.1728049184577,397.3697601741845,38669
399.6564439076469,396.6911387149508,399.671211229257,396.08626381912353,47715
396.4108297382913,395.86493408426037,396.4108297382913,394.06507671838864,81477
396.0272395550052,395.87970140587043,396.5454915033393,394.69948625743604,126281
392.07346928319583,383.19808388393136,392.70045013911624,376.4501157541182,188287
382.8012571379826,384.43142537230443,387.94262621903147,382.2258718630535,70685
384.9477863831152,381.0087834329159,385.44938007231593,381.0087834329159,55459
380.8317556628829,382.88238736219404,383.1921859597517,380.1840645388508,60748
383.1332067179554,381.5398667430148,383.3987483730048,381.34865694155746,40839
381.52509942140466,380.8317556628829,383.6495227064442,380.7579640771545,95846
381.11940327802546,380.5809363071216,381.5398667430148,379.0908775388075,173536
374.0748956244783,372.7471423269091,375.1075951349389,368.07047114219677,122438
372.06849835651445,371.5964167993729,372.65862844189263,370.3940506685234,56289
371.3161078227134,368.9187592218194,371.8914705864815,368.74909260143045,64913
368.82286167599784,369.3834796293169,370.0842295598047,367.7606500334781,45223
369.1916845376739,372.0980104885736,372.8504010223747,368.36552492930537,54349
372.34142367236893,373.24873601610983,373.8683557223862,370.87351588647,51974
373.5880467457267,375.299390226582,376.40585881160996,373.4847880502611,113967
375.84524085829094,378.89908244716446,381.584123685523,375.46167318616585,38362
379.1499018029258,376.93696463286983,379.35646421617895,374.32569246907866,31255
377.18037781666516,374.87156561194865,377.50597924923846,373.574765160742,31473
374.9158225544569,374.87156561194865,376.3466994805257,373.8831005328353,25376
375.5944440136906,377.0402458394964,377.12875972451286,375.1961315311164,22028
377.0992475924537,378.2499956311509,378.32891976158527,375.46167318616585,48147
378.2204609879308,376.3911140011609,378.27210159124405,376.1403171565605,86444
379.10564486041756,373.10119786697504,380.654547803562,370.5784620993614,33846
373.1307099990342,373.5069165215152,376.1550619670096,372.6291163098335,23549
373.647071009845,373.7060727628023,373.9421247969536,371.75869975895677,24064
373.6839442915482,377.34266077624903,377.6524818849677,373.38150684363455,36608
377.9106623903731,380.80222101966274,381.5103771221166,376.92221982242074,40893
380.90550222628934,382.31438574807,382.7496165346693,379.37857017627204,52072
381.9898198289022,382.6168457071446,382.6168457071446,380.2416030663437,134902
385.78871331309375,397.89345982347834,399.25799635810677,385.0659699783178,122253
397.8713538633852,392.81849866735286,397.8713538633852,390.99649031906597,77793
392.78158036332763,393.5192260866797,393.5192260866797,390.819597615999,38264
393.74055582154284,388.591758057367,393.90281626996574,388.14918863228456,67314
388.54750111485873,389.0845273714592,390.56864319327167,387.485289472339,34527
389.53596619397206,393.4307122016632,393.4307122016632,388.7540635281118,47217
393.1209136041055,392.7520907424295,395.3043611532633,392.7520907424295,83995
396.73539565745904,395.08303141840014,399.8039820567817,392.8037313457428,73014
395.60677609001596,395.36334039505965,396.351805474173,391.28787478693306,59906
395.6731840149393,396.6173471292224,396.912423427492,395.27482651004317,58424
396.77226893916225,396.3960624166812,397.11894081842314,395.79118752085395,42632
396.16001038252995,393.66676423581447,396.52883324420594,393.01763239747896,38311
393.15040322500363,396.30061509407955,396.6321144508325,392.8258373058359,40576
396.17477770414,396.5140659225959,396.543600565816,394.24214951074356,105095
403.87580085682777,401.02845414772435,406.66407827949087,398.16643016165483,142695
400.84404271688635,403.0717472085524,404.67242582197605,400.231829182576,43759
403.0717472085524,402.68081838678324,403.34467252440686,401.0920706886848,37109
402.81358921430797,400.52686045852363,403.3594398460169,399.53844040173226,55026
400.5416277801337,392.04393463997565,400.5416277801337,391.8148160434096,52810
392.29475399573704,389.08821920186176,393.66676423581447,388.8351937523233,50448
389.6908429815899,389.8309974699197,391.4390597441484,388.84271248009424,82857
394.49292384418294,395.6731840149393,400.9250378741318,391.9333147948661,97379
395.805954842464,397.26647896755793,397.5910448867257,391.76362566331613,54200
396.78005780086517,395.51087854419444,397.9746350700118,394.31589607415,45368
395.1568230041285,396.9492967091952,398.0041246909099,393.8880489483557,16756
396.49934362330777,398.21068710416307,398.32869061007773,395.73216325673565,35290
397.93037812750356,397.3844824734726,398.98520610921827,397.34022553096435,35608
397.5320206226074,399.09582595432784,400.0252667693229,397.39924979508265,86487
403.43318640942334,398.3139232884676,404.5395199274854,396.84601550256866,42742
399.2876210459709,399.0811036550398,401.13160028738497,398.9556714659981,22872
399.4131883019785,401.70712062928,402.16445737597246,398.80079467838027,37150
401.2792735034857,403.06436354774735,403.1527423657979,398.91879818429493,43068
402.7250753292915,401.5079418768319,403.8905231561158,401.2424002217825,22003
401.36778738850217,399.33187798847916,401.88414839931295,399.33187798847916,26208
399.3798267613899,402.22348164009077,402.56276985854663,399.125360597548,56515
401.2645061818756,400.71865555016666,403.2536373893594,395.805954842464,96367
401.1170130550628,395.48138892329627,401.60383942265344,395.3781077166697,42191
395.1568230041285,395.3928750382798,395.99774993410705,393.209427489122,51193
395.70501479658054,396.351805474173,396.8533991633737,395.3781077166697,32981
396.4255520375794,396.5583228651041,396.6468367501206,393.90295133693166,30608
396.8239095424755,401.2792735034857,401.2792735034857,395.87970140587043,56633
401.18337595766417,403.1676447543739,403.18241207598396,400.1137806543394,92900
398.52048570172076,387.4116779758985,400.039899023967,387.03533638645155,106160
387.44103252983075,386.9246715190199,388.88683435563655,385.52686348844685,64013
387.1975968348744,392.0292123406876,393.07665666159727,387.116466610663,40452
391.73413604241796,392.72260112153134,392.9881427765808,390.5022802906703,35392
392.9291185124625,392.32424361663516,393.22419481073206,391.2620319741154,45140
392.0881915824839,391.1144938249806,392.29475399573704,390.3031015382222,64353
391.3505458591319,388.14918863228456,392.1472158466022,388.11965398906443,113181
384.8740398197088,384.6674774064557,385.6264528646709,381.3776062945919,74118
385.29450328469807,389.4543857465408,391.003873979871,384.18065103886505,55510
388.82781009151824,387.07220966815476,389.1892492923892,383.9151093838156,31199
387.1090829498579,386.76241107059707,387.50005679394906,384.84450517648867,32990
386.68861948486864,380.41129219789366,388.01641780475984,380.00555103219244,51664
380.06457529631075,376.5091400182365,389.68350434310685,373.54378980321843,129595
376.0222911394849,373.54378980321843,376.1181886853064,372.3340625227249,125781
379.2384156879423,379.90213475859997,386.186890728702,376.19931890951784,96343
379.5777489287201,370.57107843855636,379.7695440203632,368.82286167599784,99233
370.60797423142054,373.97163692901273,377.1730166670211,370.60797423142054,63772
374.26669071612133,378.72943833793653,382.6429586538941,374.26669071612133,58899
378.5007699645903,379.8727802046677,380.62505818266385,375.3436471690902,33194
379.2236483663322,377.8516381262548,379.97606141129427,377.0254785178863,56420
377.9770252929745,380.7874536980527,380.9497591687976,377.9770252929745,86206
371.86195845442234,367.3918271718021,371.86195845442234,362.08076895920334,130559
367.7606500334781,370.4161791397775,371.1831794170617,365.9312805355472,60803
370.87351588647,375.07072185323574,375.37315930114937,369.6932782268746,62266
375.07072185323574,376.81155495498916,377.29104268409674,373.6175588777858,53596
376.5238848286856,378.73682199874156,381.24483546706716,376.33208973704257,57000
378.7220546771315,380.5219120430032,380.5219120430032,378.11717978130423,60886
380.5219120430032,377.71886729873006,380.5219120430032,377.3057874945458,97942
370.10635803105885,360.915298621218,370.10635803105885,359.55064953078465,106999
360.75301566163415,362.42246587188527,365.09037611672966,360.1186511449087,62106
363.0839788487658,365.36640797280086,365.36640797280086,362.8700552858686,40221
365.17889000174614,369.25068629063117,371.33085263316246,365.1204735389746,57474
368.82286167599784,369.22119666973305,371.75131609815173,368.82286167599784,39013
369.4646098535284,370.5784620993614,371.77344456940585,369.04414638853905,43863
370.5784620993614,371.5373925352546,372.60698783857936,369.767047301442,90295
370.91777282897823,373.2929929586181,379.0761552395194,367.6868809589107,43361
373.80935396942886,375.9927790074257,375.9927790074257,371.97260081069294,30905
375.78387543342956,375.75672697327445,376.2878327945343,372.7471423269091,33940
376.19931890951784,377.54920067834115,377.7631242412383,375.5796992032415,20748
377.3057874945458,377.6303534137136,379.40072115868713,376.93696463286983,32056
377.23201841997843,376.3616018691017,378.98025769369787,375.14449092780313,43142
376.62714352415117,376.0665480819931,376.9074525008107,374.7387722732629,70760
377.86640544786485,372.6733732523417,380.6102908610538,368.8081168655488,36805
372.6512447810876,372.9979391715095,374.3059276697286,369.575252209799,45089
372.86516834398475,372.87991315443384,374.6281299169923,372.2455486377084,21850
372.42257640774136,375.74198216282537,375.7493658236304,372.1127552990227,38367
375.73459850202033,376.3173449265935,377.0402458394964,373.78722549817473,61952
376.7304247307777,378.6188184928269,380.5145283821982,376.7304247307777,43263
378.62615713131,375.79362276613864,378.62615713131,375.6534682778089,94893
378.60405117121684,382.2775124663668,384.60849816465935,377.335299626605,58655
382.29227978797684,375.0485933819816,382.29227978797684,374.91213072405435,37906
374.945312175355,377.86640544786485,378.92123342957956,374.2224337736131,35033
378.17620404542254,377.4090687011724,378.8917438086814,376.5091400182365,33785
377.4680704541297,378.12456344210926,379.43759444039034,377.1139924029028,29737
377.92542971198316,377.5565843391462,378.73682199874156,376.21406371996693,39527
377.2467857415885,378.54502690709853,379.4892350437036,377.2467857415885,64851
380.6104259280197,379.8875475262778,382.73484921305925,377.9696866544914,47457
380.56616898551147,376.42060362205905,383.1470735931258,375.48380165742,32179
376.87057921910747,381.6874048921496,381.6874048921496,376.03719352806087,19699
381.77591877716605,388.7098065856036,389.0786294472796,380.56616898551147,76624
389.03437250477134,388.7577553585144,390.08920048648605,388.51801149396056,41083
388.6566802456649,387.8246227131168,389.1228863897878,387.1754908747813,47428
387.7065741848802,385.464147393926,387.7065741848802,384.18065103886505,74190
386.77717839220713,399.5236730801222,400.7481901933868,386.6370239038774,154559
399.5089057585121,407.431258646063,407.431258646063,399.40566957420754,79089
407.9328523352637,408.0951127836866,410.13102218370966,405.3217377495995,76053
407.75582456523074,409.2311160119348,412.2111885262409,406.99602785946365,68787
408.78850156453035,407.27633683612316,410.36693915089495,405.9264325561389,61586
408.5524495303791,409.6294284945089,409.9538593467107,406.31015780639086,51559
409.636812155314,411.3260046537541,413.53155816300506,409.47450668456906,160475
387.6328276214738,383.88219806644685,390.3916154232387,376.41234202597536,210022
383.6629843807168,393.7257884999328,394.3011287525399,381.3554553121768,95975
394.18312524662525,392.78158036332763,394.507691165793,390.5096639514753,75627
393.2389171100201,392.7152174607263,395.64364937171916,391.5349572899699,25680
392.70045013911624,388.82781009151824,392.9881427765808,388.0016504831498,55654
389.0638621256695,386.8066680131053,389.9490459981563,385.7223053881704,57736
386.8656922772236,390.9817229974559,390.99649031906597,386.8656922772236,99578
396.8533991633737,399.68597855086705,402.32658275742943,392.1897169185532,68942
399.62695428674874,400.7629124926749,401.17599229685914,394.2126148675234,39123
401.0579887909445,401.17599229685914,402.0906657902441,398.9556714659981,45214
401.51519047067103,402.0169192268377,402.31199552510725,400.2022945393559,27564
402.2382039393789,406.87064069274396,407.4459809453511,401.66286368677174,63862
406.7821268077275,405.88217561363064,409.1868140471045,403.8315439143195,90143
405.587144337683,405.23304377529513,406.7304862044142,403.71349538608285,128462
410.55886930950396,409.0835778627999,412.7275495370517,405.3068353610235,78718
409.452400724476,410.49984504538565,411.76857407883654,407.2099289111998,50038
410.3523068962508,410.5146123669957,411.2227234471276,407.0771580836751,39485
410.5146123669957,408.1910103295081,410.573591608792,405.4396061885482,75836
408.4344460244644,403.99380436274237,411.37026159626237,403.8905231561158,51673
404.01298387190667,404.08231824775885,406.5165401303561,403.27092596100044,53976
404.0306776444456,405.9264325561389,406.88536299203207,403.18241207598396,60464
401.4710685951287,398.2844336675695,402.54800253693656,392.48654908738007,59114
398.0262756733251,399.8630063209,400.46211835951357,395.4961112225844,37438
399.8630063209,396.6321144508325,399.8630063209,395.26010421075506,43687
396.7796525999673,397.1337081400332,397.67955877174217,394.67013170350384,15860
397.2135327169072,397.23712441362574,399.16961754005627,395.86641982088577,20931
397.0156596117966,396.3370381525629,397.0451942550167,394.5371807866912,31974
396.31493219246977,391.6308548357914,396.88288878427187,391.6308548357914,70216
384.34291148728795,385.72968904897544,387.6180602998637,381.7464291562679,71661
384.6527551071676,387.5738033573555,387.9868831615397,384.1363940963568,32717
387.96477720144657,383.7823385562909,387.96477720144657,382.498797178908,31625
383.31023448798834,384.8150155555905,386.37882088731095,382.867620040584,35770
384.84450517648867,386.47471843313247,386.8361576340034,383.33985917585244,42683
386.1132792322615,388.09016436816626,388.1344213106745,385.2576300029949,44999
387.80985539150674,386.9246715190199,387.80985539150674,384.2839322454916,117525
383.5757761430378,382.2627451447567,384.3134218663898,379.7695440203632,29989
381.89392228308066,382.05622775382557,383.5757761430378,380.1678565029373,33585
381.6579152712514,380.33750061216523,382.8086407987876,379.6369082598044,44981
380.6104259280197,382.48407487961987,382.9709012472105,380.3596515945804,24424
382.5578214430263,380.1383668820392,384.26916492388153,379.4597004004835,28711
379.9539554512012,376.05178076038305,379.9539554512012,375.9337772544684,70029
376.05178076038305,377.8368708046447,378.77369528044477,376.044419610739,149577
384.32818918799984,380.9940161113058,388.038523764853,378.2204609879308,77566
380.9792487896957,382.05622775382557,383.9151093838156,379.371186515467,33890
382.3586426905782,379.41544345797524,382.4471565755947,379.41544345797524,31865
379.7031360954398,380.97794314235824,381.37742620530395,378.82533588375804,27273
381.3849899553969,383.0778742842396,383.9298316831037,380.68421751374814,35639
382.7496165346693,382.90453834460914,382.90453834460914,380.71370713464626,41767
383.1110557355403,383.53151920052954,383.53151920052954,381.18581120294886,90283
381.0825299963223,384.97732102633535,386.0837896113634,379.93031873216063,24951
385.0363002681317,383.99623960802705,385.2576300029949,381.9898198289022,37576
383.6348004071561,385.1838384172665,386.26081738139635,381.3628389729818,49265
384.9625537047253,384.9994269864285,385.7149667496874,384.6379877855575,26392
385.11009185386007,383.9151093838156,385.4346577730278,383.5610088214277,41355
384.0404965505353,381.2300681454571,384.60849816465935,381.2300681454571,44519
381.2588374092035,381.4513528579983,384.12176184171267,381.24483546706716,126785
382.7496165346693,383.01515818971876,384.5052169580328,378.4270234011839,47670
382.9487952871174,380.68421751374814,383.67905734966433,379.0908775388075,39782
380.37437389386844,380.00555103219244,382.0119708113173,379.4597004004835,25274
380.0350856754126,375.15185207744713,380.0350856754126,375.15185207744713,39857
375.0485933819816,374.40684520445114,375.8747529903501,373.0348124532127,40586
374.8346698190844,374.32569246907866,376.0222911394849,374.10440775653746,48679
374.04538349241915,375.0043364394734,375.46167318616585,372.9241700969421,93706
377.6746103562218,392.1324485249921,393.22419481073206,377.6746103562218,82547
392.32424361663516,394.5814377291994,394.70686991824107,391.1144938249806,87423
394.5740540683944,392.88486156995424,395.1272883609084,391.4980840082667,38179
392.88486156995424,393.5118424258746,394.21999852832846,391.71954881009583,39568
393.2979413741385,389.62448007898854,393.60773997169616,389.04909480405945,27985
389.6687370214968,392.69306647831115,393.15040322500363,389.03437250477134,54596
392.656193196608,391.70464642151984,393.2389171100201,391.5423409507749,90668
387.50005679394906,389.528582533167,392.72260112153134,386.0839246783293,33197
390.8700676389407,387.8393900347269,390.8700676389407,387.07220966815476,28489
387.4705671730509,387.36728596642433,388.38524066643583,386.8951818981218,14712
386.99846310474834,387.2640047597978,387.64759494308385,384.9477863831152,44327
387.3820082657124,385.54527761813745,387.9131365981333,385.54527761813745,15010
385.2576300029949,389.35155476313406,389.35155476313406,384.95517004392025,36033
389.4843255906588,390.43587236574695,390.8635844245753,387.677084563982,92309
398.32869061007773,403.90736150453705,406.22150885440846,396.8533991633737,77776
403.912674138531,403.34467252440686,406.28053311852676,402.8578461568162,53047
403.1381551334757,402.19394699687064,404.4953980519431,399.4499265167158,57137
402.13492273275233,404.5986792585697,405.1297625686685,401.898915720923,40915
404.8273476319159,403.005384305951,406.0223301019604,402.16445737597246,49551
403.1381551334757,400.79244713589503,403.49221067354165,400.040034090933,38504
400.7038882285566,404.22985639689364,405.2699170569983,400.0990583550513,96817
404.98226944185575,409.644195816119,412.31446973286745,401.23501656097744,55779
409.65891811540706,411.38502891787243,412.2702127903592,408.5746005127942,47760
410.6326158729104,412.10790731961436,413.0816050771176,410.3302009361577,35940
412.3439593537656,409.5187636270773,413.6717126513348,409.3933764603576,49126
409.2235522618418,408.4934702885827,411.08995261960285,406.60505401537256,44182
408.44916832375253,409.2974789145361,409.88020282794827,407.800081507739,31582
409.25322197202786,409.58517155200065,409.99825135618494,408.36065443873605,93042
410.9129248495699,399.8665180620146,414.33426114162097,398.85243528169354,52494
398.91893325126085,403.93478009862406,404.9380124993475,398.91893325126085,51060
403.6102141794563,402.0611761693459,404.09708556936897,401.5374314977301,34006
402.38574208851367,401.58168844023834,403.17502841517893,401.1686086360541,20321
401.97266228432943,401.7513775717882,403.2930319210936,401.14650267596096,16145
401.97266228432943,399.1548502184462,402.5258965768434,399.1400828968361,44802
399.50156712002905,399.40566957420754,400.77767981428497,398.41648413794246,67183
396.9271457267801,394.33066339576004,401.2202492393674,393.4897364657815,36275
394.3527693558532,394.27163913164173,396.47719264089267,392.7668580640396,33583
395.26010421075506,397.62053450762386,397.98201873081683,394.69948625743604,31457
397.45827405920096,396.5730901867142,398.29920098917955,396.0420068766153,40075
396.4845763016977,396.49934362330777,397.42140077749775,395.27482651004317,32456
396.4550866807995,394.138868304117,396.49934362330777,393.53399340828975,32130
394.64046199331773,395.5256458658045,396.912423427492,394.27902279244677,92663
401.38255471011223,394.876514027469,401.38255471011223,392.4275248232617,22003
395.6510330325242,398.57950996583907,401.49317455522186,395.5256458658045,25450
398.2254094034511,400.65949621908237,400.8219367567932,397.7828399783687,22811
401.1318704213168,401.70712062928,402.78405457108784,401.01373184843624,16148
401.23501656097744,398.933565505905,401.55944741317927,396.7943748992554,28134
399.0515690118196,399.93675288430643,400.7260392109717,398.2180257426461,25361
399.9589038667215,399.62695428674874,400.0252667693229,397.2296056858547,46337
404.09708556936897,404.09708556936897,405.86740829202057,399.8334716776799,84391
404.5219612219125,406.324790061035,409.4461876440424,404.17083213277533,55048
405.9706894986471,406.2066064658324,407.2099289111998,404.4953980519431,33863
405.2551947577102,408.7590119436322,408.7590119436322,405.2551947577102,20031
409.0245535986816,407.26895317531813,409.96876173528676,407.0563577709194,21846
406.9443872561504,406.10346032617184,407.40172400284285,405.5576096944629,40141
405.86740829202057,404.5396549944513,406.2657657969167,404.5249326951633,60707
413.77499385796136,414.8003322187779,421.1365487029053,412.1226746412244,107211
414.8003322187779,407.01817884187875,414.8003322187779,406.9148976352522,105244
407.01817884187875,408.5967064728873,410.2269197295312,406.4870505094579,61538
408.4344460244644,409.4966576669842,410.1457895053197,408.08034546207654,32109
408.7737342429203,406.73800493218516,410.39656383875905,406.73800493218516,73202
407.984492938577,406.88536299203207,409.4964775776963,406.75259216450735,39150
406.9886441986586,408.7442446220221,408.9508070352752,405.7051478435977,71609
406.0444810843755,405.1002729477704,407.8738280711454,400.4457302343122,81330
404.8789882352292,408.38280542115115,409.28996018676514,404.67242582197605,26404
407.9033176920436,412.8603203645764,412.8603203645764,407.8738280711454,26555
412.7349331978567,415.84039287888254,415.84039287888254,412.2111885262409,20137
415.47157001720655,416.5190143381162,416.76969862691163,413.33242443287895,56182
416.2357789105279,412.81606342206817,416.8582125119281,412.7718064795599,43098
412.7275495370517,416.0174206489155,416.9763961071307,410.7659719906208,165407
416.1649587980503,421.9776106998498,424.5449185662256,413.0522505231854,77707
422.8775618939467,423.5119264106721,424.07254436399114,420.11872906985974,47766
423.6004402956886,419.5433888172526,424.220037490804,419.1155416914583,27353
419.1009544591362,418.87948965730703,419.92697900053867,415.16838970098024,40090
418.0828646921587,418.2819984222848,418.6582049447658,415.16190648661484,42614
418.687694565664,423.9102388932463,424.17578054829573,418.09020333064177,47759
423.851214629128,423.55618335318036,425.19373524830723,422.8627945723366,121696
430.3425330124831,449.96375617775146,449.9638912447174,430.3425330124831,233627
449.79424713548946,448.783676096283,452.7669359889906,442.27763541363976,161337
448.1197769363374,457.66491439740514,458.2845566148425,447.2862336671639,155515
457.29609153572915,457.31819749582223,459.70082379742814,456.3225288451918,93772
457.0010152374595,451.09984945064355,457.0157825590696,450.56876614054465,83382
451.1441063931518,450.5539988189346,454.5963279980825,449.24101284297546,86313
450.2736898422751,446.7624889955481,450.79005085308586,446.1649977605258,183361
447.01330835130943,433.4701436759241,447.01330835130943,432.49658098538674,104690
434.2815359626825,430.7408454950573,436.8559123336094,430.68182123093897,56050
430.8072534199806,430.8441267016838,432.55547018253907,427.8640091650557,46399
430.8441267016838,430.9621302075985,431.98008490761,429.575352645911,32011
431.4120832934859,433.36672740233155,435.56503231774343,430.5564340642193,43319
432.5775761426322,426.61004745321486,433.54389023933044,424.0577770423811,55444
426.93461337238267,430.75561281666734,430.9326405867003,424.4708568465653,117487
424.9134262716477,434.4290741118173,436.966577201041,424.9134262716477,56524
433.8168155551849,425.7691205232363,433.8168155551849,425.28963279412875,36436
426.23384093073383,427.2739015908385,428.3656028542564,425.7691205232363,21028
428.13693448091016,428.9262208075755,429.3024273300565,425.82814478735463,17778
428.54267564661137,428.5573979458994,430.0031997717053,427.8050299232594,22992
428.48657783342185,427.4951863033797,429.28032136996336,427.04523321749224,32284
427.3403095157619,428.71970341664434,430.12120327761994,426.4698929648851,80403
429.0589916351002,421.13668376987124,430.7851024375655,418.36312864649625,57958
419.985958242335,418.6436177124437,422.99556539986133,418.62871532386765,31872
419.29243439452534,418.0607137097436,420.47264954295974,416.68131980886113,31392
417.69927450887263,414.20284098375566,419.0270278064418,413.99627857050257,29219
413.83415318904565,416.3768338452973,418.6508212839608,413.5979660879284,32269
416.28300732628696,416.474757395608,419.0491787888569,414.85197282209117,40687
416.3567538896934,412.2997024112574,416.7698336938776,412.04888305549605,101277
408.9802966561734,408.0360885195683,415.41254575308824,406.7968491070156,86268
408.07300682359346,408.8622931502588,410.6621054938085,406.88536299203207,42848
408.8327585070386,415.1691550804539,415.8920334821958,408.4344460244644,35684
415.6633651088496,417.52224673883967,418.24499007361567,415.2060283621571,48122
417.1976808196719,417.7213804689658,417.97485614172405,416.0618576807117,26923
417.4484551531113,414.01104589211263,417.4484551531113,413.33242443287895,38836
413.83401812207967,411.119487262823,415.8256255572725,410.95718179207813,105945
408.27214055371957,415.25028530466534,416.8067069755808,406.87064069274396,29236
415.25028530466534,415.44946405711346,417.5959933022461,412.8012961004581,42041
415.26505262627546,413.06683775550755,415.3019259079786,412.9119609678897,27616
412.8750426638645,414.7486916154646,415.928906763899,412.8307857213563,29999
414.10694343793415,421.28422191900603,422.62674253818534,413.1996085830323,87869
422.4939717106606,434.97505981049216,435.31425798430405,418.5991806806475,176061
